"","assist","clean_sheet","goal","matchday","game_play_duration","total_earnings","away_shortname","away_squad","away_score","time_on_pitch","status","id","match_id","period","finished","home_shortname","home_squad","home_score","in_for_player","sub_in_timestamp","sub_in_minutes","sub_out_minutes","sub_out_timestamp","shot_on_target","attempt_saved","successful_pass","ID","Name","Club","Pos","init_Value"
"614",0,0,1,2,90,176500,"M05",1563,2,90,"starter",64499,8776,"FullTime","True","BMG",1566,1,NA,1440343800,0,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"615",1,1,0,3,90,179500,"H96",1573,0,90,"starter",64499,8767,"FullTime","True","M05",1563,3,NA,1440855000,0,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"616",0,0,0,4,0,0,"M05",1563,1,0,"not_present",64499,8798,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"617",0,0,0,5,0,0,"TSG",1577,1,0,"not_present",64499,8785,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"618",0,0,0,6,18,-14000,"M05",1563,0,18,"sub_in",64499,8811,"FullTime","True","B04",1564,1,64498,1443036521,72,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"619",0,0,0,7,23,-14500,"FCB",1569,3,23,"sub_in",64499,8803,"FullTime","True","M05",1563,0,64495,1443279237,67,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"620",0,0,0,8,90,68500,"M05",1563,3,90,"starter",64499,8836,"FullTime","True","D98",1575,2,NA,1443810600,0,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"621",0,0,0,9,70,18000,"BVB",1565,2,70,"sub_out",64499,8821,"FullTime","True","M05",1563,0,NA,1445020200,0,70,1445025434,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"622",0,0,0,10,90,-3500,"BRE",1576,3,90,"starter",64499,8847,"FullTime","True","M05",1563,1,NA,1445693400,0,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"623",1,0,0,11,84,87500,"M05",1563,3,84,"sub_out",64499,8840,"FullTime","True","FCA",1568,3,NA,1446301800,0,84,1446307923,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"624",0,1,0,12,71,72000,"WOB",1579,0,71,"sub_out",64499,8865,"FullTime","True","M05",1563,2,NA,1446906600,0,71,1446911848,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"625",0,1,0,13,90,62000,"M05",1563,0,90,"starter",64499,8856,"FullTime","True","KOE",1562,0,NA,1448116200,0,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"626",0,0,0,14,90,122500,"SGE",1567,1,90,"starter",64499,8883,"FullTime","True","M05",1563,2,NA,1448721000,0,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"627",1,0,2,15,85,359000,"M05",1563,3,85,"sub_out",64499,8879,"FullTime","True","HSV",1572,1,NA,1449325800,0,85,1449331901,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"628",0,1,0,16,85,69000,"VFB",1578,0,85,"sub_out",64499,8901,"FullTime","True","M05",1563,0,NA,1449862200,0,85,1449868271,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"629",0,0,0,17,90,29500,"M05",1563,0,90,"starter",64499,8899,"FullTime","True","BSC",1574,2,NA,1450621800,0,NA,NA,NA,NA,NA,64499,"J. Samperio","M05","MID",6
"630",0,0,0,1,0,0,"FCI",1570,1,0,"not_present",64500,8758,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",0,0,0,2,0,0,"M05",1563,2,0,"not_present",64500,8776,"FullTime","True","BMG",1566,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0,0,0,3,0,0,"H96",1573,0,0,"not_present",64500,8767,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",0,0,0,4,0,0,"M05",1563,1,0,"not_present",64500,8798,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",0,0,0,5,0,0,"TSG",1577,1,0,"not_present",64500,8785,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",0,0,0,6,0,0,"M05",1563,0,0,"not_present",64500,8811,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",0,0,0,7,0,0,"FCB",1569,3,0,"not_present",64500,8803,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64500,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",0,0,0,9,0,0,"BVB",1565,2,0,"not_present",64500,8821,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0,0,0,10,0,0,"BRE",1576,3,0,"not_present",64500,8847,"FullTime","True","M05",1563,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",0,0,0,11,0,0,"M05",1563,3,0,"not_present",64500,8840,"FullTime","True","FCA",1568,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",0,0,0,12,0,0,"WOB",1579,0,0,"not_present",64500,8865,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",0,0,0,13,0,0,"M05",1563,0,0,"not_present",64500,8856,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",0,0,0,14,0,0,"SGE",1567,1,0,"not_present",64500,8883,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",0,0,0,15,0,0,"M05",1563,3,0,"not_present",64500,8879,"FullTime","True","HSV",1572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",0,0,0,16,0,0,"VFB",1578,0,0,"not_present",64500,8901,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0,0,0,17,0,0,"M05",1563,0,0,"not_present",64500,8899,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",0,0,0,1,0,0,"BMG",1566,0,0,"not_present",64501,8760,"FullTime","True","BVB",1565,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",0,0,0,2,0,96000,"BVB",1565,4,0,"not_present",64501,8778,"FullTime","True","FCI",1570,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",0,0,0,3,0,0,"BSC",1574,1,0,"not_present",64501,8768,"FullTime","True","BVB",1565,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",0,0,0,4,0,0,"BVB",1565,4,0,"bench",64501,8799,"FullTime","True","H96",1573,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",0,0,0,5,0,0,"B04",1564,0,0,"bench",64501,8786,"FullTime","True","BVB",1565,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",0,0,0,6,0,0,"BVB",1565,1,0,"not_present",64501,8819,"FullTime","True","TSG",1577,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0,0,0,7,0,0,"D98",1575,2,0,"bench",64501,8804,"FullTime","True","BVB",1565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",0,0,0,8,0,0,"BVB",1565,1,0,"bench",64501,8831,"FullTime","True","FCB",1569,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",0,1,0,9,90,154000,"BVB",1565,2,90,"starter",64501,8821,"FullTime","True","M05",1563,0,NA,1445020200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",0,0,0,10,0,0,"FCA",1568,1,0,"bench",64501,8849,"FullTime","True","BVB",1565,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",0,0,0,11,76,101500,"BVB",1565,3,76,"sub_out",64501,8844,"FullTime","True","BRE",1576,1,NA,1446301800,0,76,1446307459,NA,NA,NA,NA,NA,NA,NA,NA
"658",0,0,0,12,0,0,"S04",1571,2,0,"bench",64501,8867,"FullTime","True","BVB",1565,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",0,0,0,13,0,0,"BVB",1565,1,0,"not_present",64501,8861,"FullTime","True","HSV",1572,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",0,0,0,14,0,0,"VFB",1578,1,0,"not_present",64501,8885,"FullTime","True","BVB",1565,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0,0,0,15,8,19000,"BVB",1565,2,8,"sub_in",64501,8882,"FullTime","True","WOB",1579,1,64547,1449342563,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",0,0,0,16,0,0,"SGE",1567,1,0,"not_present",64501,8903,"FullTime","True","BVB",1565,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",0,0,0,17,45,58500,"BVB",1565,1,45,"sub_out",64501,8892,"FullTime","True","KOE",1562,2,NA,1450535400,0,45,1450539118,NA,NA,NA,NA,NA,NA,NA,NA
"664",0,0,0,1,90,38000,"FCI",1570,1,90,"starter",64502,8758,"FullTime","True","M05",1563,0,NA,1439645400,0,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"665",1,0,1,2,83,229000,"M05",1563,2,83,"sub_out",64502,8776,"FullTime","True","BMG",1566,1,NA,1440343800,0,83,1440349823,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"666",0,1,0,3,90,131500,"H96",1573,0,90,"starter",64502,8767,"FullTime","True","M05",1563,3,NA,1440855000,0,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"667",0,0,0,4,66,19500,"M05",1563,1,66,"sub_out",64502,8798,"FullTime","True","S04",1571,2,NA,1442158200,0,66,1442163202,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"668",1,0,0,5,90,134500,"TSG",1577,1,90,"starter",64502,8785,"FullTime","True","M05",1563,3,NA,1442601000,0,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"669",0,0,0,6,90,36500,"M05",1563,0,90,"starter",64502,8811,"FullTime","True","B04",1564,1,NA,1443031200,0,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"670",0,0,0,7,81,21000,"FCB",1569,3,81,"sub_out",64502,8803,"FullTime","True","M05",1563,0,NA,1443274200,0,81,1443280065,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"671",0,0,0,8,0,0,"M05",1563,3,0,"bench",64502,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"672",0,0,0,9,0,0,"BVB",1565,2,0,"not_present",64502,8821,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"673",0,0,0,10,0,0,"BRE",1576,3,0,"not_present",64502,8847,"FullTime","True","M05",1563,1,NA,NA,NA,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"674",0,0,0,11,0,0,"M05",1563,3,0,"not_present",64502,8840,"FullTime","True","FCA",1568,3,NA,NA,NA,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"675",0,0,0,12,0,0,"WOB",1579,0,0,"not_present",64502,8865,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"676",0,0,0,13,5,500,"M05",1563,0,5,"sub_in",64502,8856,"FullTime","True","KOE",1562,0,64498,1448122296,85,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"677",0,0,0,14,4,15000,"SGE",1567,1,4,"sub_in",64502,8883,"FullTime","True","M05",1563,2,64498,1448728023,86,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"678",0,0,1,15,21,131500,"M05",1563,3,21,"sub_in",64502,8879,"FullTime","True","HSV",1572,1,64498,1449330932,69,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"679",0,0,0,16,5,1000,"VFB",1578,0,5,"sub_in",64502,8901,"FullTime","True","M05",1563,0,64499,1449868271,85,NA,NA,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"680",0,0,0,17,45,500,"M05",1563,0,45,"sub_out",64502,8899,"FullTime","True","BSC",1574,2,NA,1450621800,0,45,1450625683,NA,NA,NA,64502,"C. Clemens","M05","MID",6.5
"681",0,0,0,1,0,0,"FCI",1570,1,0,"not_present",64503,8758,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",0,0,0,2,0,0,"M05",1563,2,0,"not_present",64503,8776,"FullTime","True","BMG",1566,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",0,0,0,3,0,0,"H96",1573,0,0,"not_present",64503,8767,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",0,0,0,4,0,0,"M05",1563,1,0,"not_present",64503,8798,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",0,0,0,5,0,0,"TSG",1577,1,0,"not_present",64503,8785,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",0,0,0,6,0,0,"M05",1563,0,0,"not_present",64503,8811,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",0,0,0,7,0,0,"FCB",1569,3,0,"not_present",64503,8803,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64503,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0,0,0,9,0,0,"BVB",1565,2,0,"not_present",64503,8821,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0,0,0,10,0,0,"BRE",1576,3,0,"not_present",64503,8847,"FullTime","True","M05",1563,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",0,0,0,11,0,0,"M05",1563,3,0,"bench",64503,8840,"FullTime","True","FCA",1568,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",0,0,0,12,0,0,"WOB",1579,0,0,"not_present",64503,8865,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",0,0,0,13,0,0,"M05",1563,0,0,"bench",64503,8856,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",0,0,0,14,0,0,"SGE",1567,1,0,"bench",64503,8883,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",0,0,0,15,0,0,"M05",1563,3,0,"not_present",64503,8879,"FullTime","True","HSV",1572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0,0,0,16,0,0,"VFB",1578,0,0,"not_present",64503,8901,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",0,0,0,17,0,0,"M05",1563,0,0,"not_present",64503,8899,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",0,0,0,1,0,0,"FCI",1570,1,0,"not_present",64504,8758,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"699",0,0,0,2,0,0,"M05",1563,2,0,"not_present",64504,8776,"FullTime","True","BMG",1566,1,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"700",0,0,0,3,0,0,"H96",1573,0,0,"not_present",64504,8767,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"701",0,0,0,4,0,0,"M05",1563,1,0,"not_present",64504,8798,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"702",0,0,0,5,0,15500,"TSG",1577,1,0,"sub_in",64504,8785,"FullTime","True","M05",1563,3,64498,1442607509,92,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"703",0,0,0,6,0,0,"M05",1563,0,0,"not_present",64504,8811,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"704",0,0,0,7,0,0,"FCB",1569,3,0,"not_present",64504,8803,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"705",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64504,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"706",0,0,0,9,0,0,"BVB",1565,2,0,"not_present",64504,8821,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"707",0,0,0,10,0,0,"BRE",1576,3,0,"not_present",64504,8847,"FullTime","True","M05",1563,1,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"708",0,0,0,11,0,0,"M05",1563,3,0,"not_present",64504,8840,"FullTime","True","FCA",1568,3,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"709",0,0,0,12,0,0,"WOB",1579,0,0,"not_present",64504,8865,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"710",0,0,0,13,0,0,"M05",1563,0,0,"not_present",64504,8856,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"711",0,0,0,14,0,0,"SGE",1567,1,0,"not_present",64504,8883,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"712",0,0,0,15,0,0,"M05",1563,3,0,"not_present",64504,8879,"FullTime","True","HSV",1572,1,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"713",0,0,0,16,0,0,"VFB",1578,0,0,"not_present",64504,8901,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"714",0,0,0,17,0,0,"M05",1563,0,0,"not_present",64504,8899,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,64504,"D. Parker","M05","MID",5
"715",0,0,0,1,0,0,"FCI",1570,1,0,"not_present",64505,8758,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0,0,0,2,0,0,"M05",1563,2,0,"not_present",64505,8776,"FullTime","True","BMG",1566,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",0,0,0,3,0,0,"H96",1573,0,0,"not_present",64505,8767,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",0,0,0,4,0,0,"M05",1563,1,0,"not_present",64505,8798,"FullTime","True","S04",1571,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0,0,0,5,0,0,"TSG",1577,1,0,"not_present",64505,8785,"FullTime","True","M05",1563,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",0,0,0,6,0,0,"M05",1563,0,0,"not_present",64505,8811,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",0,0,0,7,0,0,"FCB",1569,3,0,"not_present",64505,8803,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64505,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0,0,0,9,0,0,"BVB",1565,2,0,"not_present",64505,8821,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",0,0,0,10,0,0,"BRE",1576,3,0,"not_present",64505,8847,"FullTime","True","M05",1563,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",0,0,0,11,0,0,"M05",1563,3,0,"not_present",64505,8840,"FullTime","True","FCA",1568,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",0,0,0,12,0,0,"WOB",1579,0,0,"not_present",64505,8865,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",0,0,0,13,0,0,"M05",1563,0,0,"not_present",64505,8856,"FullTime","True","KOE",1562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",0,0,0,14,0,0,"SGE",1567,1,0,"not_present",64505,8883,"FullTime","True","M05",1563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",0,0,0,15,0,0,"M05",1563,3,0,"not_present",64505,8879,"FullTime","True","HSV",1572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0,0,0,16,0,0,"VFB",1578,0,0,"not_present",64505,8901,"FullTime","True","M05",1563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",0,0,0,17,0,0,"M05",1563,0,0,"not_present",64505,8899,"FullTime","True","BSC",1574,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,0,NA,1,90,86000,"TSG",1577,1,90,"starter",64506,8759,"FullTime","True","B04",1564,2,NA,1439645400,0,NA,NA,NA,1,33,64506,"B. Leno","B04","GOA",8.5
"733",NA,1,NA,2,90,169500,"B04",1564,1,90,"starter",64506,8781,"FullTime","True","H96",1573,0,NA,1440250200,0,NA,NA,NA,3,29,64506,"B. Leno","B04","GOA",8.5
"734",NA,0,NA,3,90,17500,"B04",1564,0,90,"starter",64506,8770,"FullTime","True","FCB",1569,3,NA,1440865800,0,NA,NA,NA,3,20,64506,"B. Leno","B04","GOA",8.5
"735",NA,0,NA,4,90,19500,"D98",1575,1,90,"starter",64506,8793,"FullTime","True","B04",1564,0,NA,1442064600,0,NA,NA,NA,2,31,64506,"B. Leno","B04","GOA",8.5
"736",NA,0,NA,5,90,20500,"B04",1564,0,90,"starter",64506,8786,"FullTime","True","BVB",1565,3,NA,1442763000,0,NA,NA,NA,7,19,64506,"B. Leno","B04","GOA",8.5
"737",NA,1,NA,6,90,154500,"M05",1563,0,90,"starter",64506,8811,"FullTime","True","B04",1564,1,NA,1443031200,0,NA,NA,NA,2,31,64506,"B. Leno","B04","GOA",8.5
"738",NA,1,NA,7,90,161500,"B04",1564,3,90,"starter",64506,8808,"FullTime","True","BRE",1576,0,NA,1443274200,0,NA,NA,NA,0,24,64506,"B. Leno","B04","GOA",8.5
"739",NA,0,NA,8,90,-18000,"FCA",1568,1,90,"starter",64506,8829,"FullTime","True","B04",1564,1,NA,1443972600,0,NA,NA,NA,0,25,64506,"B. Leno","B04","GOA",8.5
"740",NA,1,NA,9,90,118000,"B04",1564,0,90,"starter",64506,8825,"FullTime","True","HSV",1572,0,NA,1445088600,0,NA,NA,NA,3,18,64506,"B. Leno","B04","GOA",8.5
"741",NA,0,NA,10,90,84500,"VFB",1578,3,90,"starter",64506,8848,"FullTime","True","B04",1564,4,NA,1445693400,0,NA,NA,NA,3,42,64506,"B. Leno","B04","GOA",8.5
"742",NA,0,NA,11,90,18000,"B04",1564,1,90,"starter",64506,8846,"FullTime","True","WOB",1579,2,NA,1446312600,0,NA,NA,NA,3,24,64506,"B. Leno","B04","GOA",8.5
"743",NA,0,NA,12,90,53000,"KOE",1562,2,90,"starter",64506,8866,"FullTime","True","B04",1564,1,NA,1446906600,0,NA,NA,NA,6,34,64506,"B. Leno","B04","GOA",8.5
"744",NA,0,NA,13,90,68500,"B04",1564,3,90,"starter",64506,8858,"FullTime","True","SGE",1567,1,NA,1448116200,0,NA,NA,NA,0,25,64506,"B. Leno","B04","GOA",8.5
"745",NA,0,NA,14,90,42000,"S04",1571,1,90,"starter",64506,8884,"FullTime","True","B04",1564,1,NA,1448814600,0,NA,NA,NA,3,25,64506,"B. Leno","B04","GOA",8.5
"746",NA,0,NA,15,90,42500,"B04",1564,1,90,"starter",64506,8880,"FullTime","True","BSC",1574,2,NA,1449325800,0,NA,NA,NA,2,21,64506,"B. Leno","B04","GOA",8.5
"747",NA,1,NA,16,90,196500,"BMG",1566,0,90,"starter",64506,8902,"FullTime","True","B04",1564,5,NA,1449941400,0,NA,NA,NA,2,24,64506,"B. Leno","B04","GOA",8.5
"748",NA,1,NA,17,90,160500,"B04",1564,1,90,"starter",64506,8895,"FullTime","True","FCI",1570,0,NA,1450535400,0,NA,NA,NA,3,22,64506,"B. Leno","B04","GOA",8.5
"749",NA,0,NA,1,0,0,"TSG",1577,1,0,"not_present",64507,8759,"FullTime","True","B04",1564,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"750",NA,0,NA,2,0,0,"B04",1564,1,0,"not_present",64507,8781,"FullTime","True","H96",1573,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"751",NA,0,NA,3,0,0,"B04",1564,0,0,"not_present",64507,8770,"FullTime","True","FCB",1569,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"752",NA,0,NA,4,0,0,"D98",1575,1,0,"not_present",64507,8793,"FullTime","True","B04",1564,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"753",NA,0,NA,5,0,0,"B04",1564,0,0,"not_present",64507,8786,"FullTime","True","BVB",1565,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"754",NA,0,NA,6,0,0,"M05",1563,0,0,"not_present",64507,8811,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"755",NA,0,NA,7,0,0,"B04",1564,3,0,"not_present",64507,8808,"FullTime","True","BRE",1576,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"756",NA,0,NA,8,0,0,"FCA",1568,1,0,"not_present",64507,8829,"FullTime","True","B04",1564,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"757",NA,0,NA,9,0,0,"B04",1564,0,0,"not_present",64507,8825,"FullTime","True","HSV",1572,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
